# id:20--40-20 
-0.21,-0.21,-0.33029763594363
0.57,-0.77,-1.6630159150241
0.32,-0.35,-0.70328322235238
0.17,-0.71,-0.73806538029224
-0.15,0.4,0.33403722852813
-0.37,0.79,0.24977806653866
-0.63,-0.42,-1.2333190671285
0.75,-0.53,-1.8149809581329
0.29,-0.51,-0.66206755540119
-0.23,-0.52,-0.89068444246868
0.59,-0.53,-1.1947455797568
-0.81,-0.3,-1.8898679124346
0.17,1,0.91612928654888
0.21,0.05,0.22202061817532
0.75,-0.31,-1.5000461127771
-0.68,0.42,-1.0426817740178
0.56,0.2,-0.37070064648404
-0.79,-0.24,-1.5195132572257
0.42,-0.32,-1.1019189801703
0.85,0.21,-1.182414118354
-0.4,-0.3,-0.51874975182997
0.71,-0.96,-2.2075630546852
0.32,0.21,-0.11124846153474
0.23,-0.94,-1.1973234874671
0.22,0.17,0.10274100971634
0.58,0.67,-0.19567485685138
0.7,-0.44,-0.78721647185164
0.6,-0.8,-1.2705968321791
0.71,-1,-2.2455945012559
0.59,-0.05,-0.47474938594268
0.25,0.39,0.10055642640475
-0.49,0.59,-0.34026397169593
0.01,0.06,0.077586461375549
0.36,-0.51,-0.93095516386843
0.33,0.96,0.87660834721676
1,0.6,-1.6831078693945
-0.98,-0.63,-2.7451464381403
-0.1,-0.52,-0.41646979559431
-0.51,-0.68,-0.85490218575562
0.33,-0.55,-0.78623261075101
-0.73,0.05,-1.2477748798509
0.04,0.61,0.36593705249201
0.85,0.27,-1.0523701479777
0.22,0.15,-0.049231071886606
0.83,0.06,-1.3604639749414
0.74,0.12,-1.1975654337421
-0.94,-0.51,-1.939795759332
0.27,-0.94,-0.9604459871094
0.32,0.19,-0.066735062998676
0.89,0.68,-0.73663397142737
-0.54,-0.67,-1.1585900973139
0.25,0.85,0.62248582809994
0.58,0.21,-0.61143096759765
